play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,season,cp,cpoe,season_type,week,game_key,game_time_eastern,game_time_local,iso_time,game_type,site_id,site_city,site_fullname,site_state,roof_type,drive_start_time,drive_end_time,drive_start_yardline,drive_end_yardline,drive_how_started,drive_how_ended,drive_play_count,drive_yards_penalized,drive_time_of_possession,drive_inside20,drive_first_downs,drive_possession_team_abbr,scoring_team_abbr,scoring_type,alert_play_type,play_type_nfl,time_of_day,yards,end_yardline_side,end_yardline_number,series,series_success,success,passer,rusher,receiver,pass,rush,name,first_down,play,passer_id,rusher_id,receiver_id,qb_epa
34,2000120304,NYJ,IND,NYJ,home,IND,IND,30,2000-12-03,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,IND 30,0,78,D.Kight kicks 68 yards from IND 30 to NYJ 2. D.Stone to NYJ 22 for 20 yards (B.Austin).,kickoff,0,0,0,0,0,0,0,,,,,,,,68,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.20054214,0.20054214,-0.20054214,0,0,0,0,,,,,,,,,,,,,,,,,,,,-3.9631076,3.9631076,1.6162375,-1.6162375,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,D.Stone,00-0015759,,,,,D.Kight,00-0009212,,,,,,,,,,,,,,,,,,,IND,,00-0000518,,B.Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYJ,20,,,,,0,,,0,0,0,0,2000,,,REG,14,1186,16:15:00,16:15:00,975878100000,REG,2056,East Rutherford,Giants Stadium,NJ,OUTDOOR,15:00:00,08:47:00,NYJ 22,IND 11,Kickoff,Touchdown,12,0,06:13:00,1,5,NYJ,,,,FREE_KICK,16:15:49,48,NYJ,22,,,1,,,,0,0,,0,0,,,,0.20054214
34,2000120306,WAS,NYG,NYG,away,WAS,WAS,30,2000-12-03,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,WAS 30,0,14,S.Bentley kicks 54 yards from WAS 30 to NYG 16. R.Dixon to NYG 34 for 18 yards (K.Mitchell).,kickoff,0,0,0,0,0,0,0,,,,,,,,54,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.3362796,-1.3362796,1.3362796,0,0,0,0,,,,,,,,,,,,,,,,,,,,-3.5037682,3.5037682,1.6235869,-1.6235869,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,R.Dixon,00-0019662,,,,,S.Bentley,00-0001138,,,,,,,,,,,,,,,,,,,WAS,,00-0011415,,K.Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,18,,,,,0,,,0,0,0,0,2000,,,REG,14,1188,13:00:00,13:00:00,975866400000,REG,2389,Landover,FedEx Field,MD,OUTDOOR,15:00:00,12:36:00,NYG 34,NYG 48,Kickoff,Punt,5,0,02:24:00,0,1,NYG,,,,FREE_KICK,13:03:28,36,NYG,34,,,1,,,,0,0,,0,0,,,,1.3362796
34,2000120307,PIT,LV,LV,away,PIT,PIT,30,2000-12-03,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,PIT 30,0,4,K.Brown kicks 65 yards from PIT 30 to OAK 5. D.Dunn to OAK 20 for 15 yards (D.Thompson).,kickoff,0,0,0,0,0,0,0,,,,,,,,65,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.0033527412,-0.0033527412,0.0033527412,0,0,0,0,,,,,,,,,,,,,,,,,,,,-3.603276,3.603276,1.5329087,-1.5329087,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,D.Dunn,00-0004634,,,,,K.Brown,00-0001980,,,,,,,,,,,,,,,,,,,PIT,,00-0019139,,D.Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,15,,,,,0,,,0,0,0,0,2000,,,REG,14,1189,13:00:00,13:00:00,975866400000,REG,5100,Pittsburgh,Three Rivers Stadium,PA,OUTDOOR,15:00:00,13:19:00,OAK 20,OAK 24,Kickoff,Punt,3,0,01:41:00,0,0,OAK,,,,FREE_KICK,,50,OAK,20,,,1,,,,0,0,,0,0,,,,0.0033527412
34,2000120308,CAR,LA,LA,away,CAR,CAR,30,2000-12-03,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,CAR 30,0,57,J.Nedney kicks 72 yards from CAR 30 to SL -2. D.Bly pushed ob at SL 23 for 25 yards (R.Anderson).,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.29918995,-0.29918995,0.29918995,0,0,0,0,,,,,,,,,,,,,,,,,,,,-4.060074,4.060074,1.3858649,-1.3858649,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,D.Bly,00-0001388,,,,,J.Nedney,00-0011970,,,,,,,,,,,,,,,,,,,CAR,,00-0019602,,R.Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA,25,,,,,0,,,0,0,0,0,2000,,,REG,14,1190,13:00:00,13:00:00,975866400000,REG,1769,Charlotte,Ericsson Stadium,NC,OUTDOOR,15:00:00,09:59:00,STL 23,CAR 20,Kickoff,Field_Goal,11,0,05:01:00,1,4,STL,,,,FREE_KICK,,47,STL,23,,,1,,,,0,0,,0,0,,,,0.29918995
34,2000120309,LAC,SF,LAC,home,SF,SF,30,2000-12-03,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,SF 30,0,44,W.Richey kicks 68 yards from SF 30 to SD 2. R.Jenkins to SD 19 for 17 yards (T.Jackson).,kickoff,0,0,0,0,0,0,0,,,,,,,,68,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,-0.09626181,-0.09626181,0.09626181,0,0,0,0,,,,,,,,,,,,,,,,,,,,-4.30525,4.30525,1.9015665,-1.9015665,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,R.Jenkins,00-0019025,,,,,W.Richey,00-0013699,,,,,,,,,,,,,,,,,,,SF,,00-0008196,,T.Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAC,17,,,,,0,,,0,0,0,0,2000,,,REG,14,1191,16:05:00,13:05:00,975877500000,REG,4200,San Diego,Qualcomm Stadium,CA,OUTDOOR,15:00:00,12:24:00,LAC 19,SF 37,Kickoff,Punt,5,0,02:36:00,0,1,LAC,,,,FREE_KICK,13:05:13,51,SD,19,,,0,,,,0,0,,0,0,,,,-0.09626181
34,2000120310,ATL,SEA,SEA,away,ATL,ATL,30,2000-12-03,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,ATL 30,0,82,M.Andersen kicks 70 yards from ATL 30 to SEA 0. C.Rogers to SEA 18 for 18 yards (G.McBurrows).,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,-0.19636412,0.19636412,-0.19636412,0,0,0,0,,,,,,,,,,,,,,,,,,,,-4.2914,4.2914,1.6870751,-1.6870751,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,C.Rogers,00-0013958,,,,,M.Andersen,00-0000282,,,,,,,,,,,,,,,,,,,ATL,,00-0010646,,G.McBurrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,18,,,,,0,,,0,0,0,0,2000,,,REG,14,1192,13:00:00,13:00:00,975866400000,REG,2053,Atlanta,Georgia Dome,GA,INDOOR,15:00:00,11:18:00,SEA 18,ATL 6,Kickoff,Touchdown,8,0,03:42:00,1,5,SEA,,,,FREE_KICK,13:03:00,52,SEA,18,,,0,,,,0,0,,0,0,,,,-0.19636412
34,2000120311,PHI,TEN,PHI,home,TEN,TEN,30,2000-12-03,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,TEN 30,0,5,C.Hentrich kicks 67 yards from TEN 30 to PHI 3. B.Mitchell to PHI 25 for 22 yards (T.Killens).,kickoff,0,0,0,0,0,0,0,,,,,,,,67,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.49414176,0.49414176,-0.49414176,0,0,0,0,,,,,,,,,,,,,,,,,,,,-4.3149333,4.3149333,1.226739,-1.226739,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,B.Mitchell,00-0011399,,,,,C.Hentrich,00-0007308,,,,,,,,,,,,,,,,,,,TEN,,00-0009219,,T.Killens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,22,,,,,0,,,0,0,0,0,2000,,,REG,14,1193,13:00:00,13:00:00,975866400000,REG,5400,Philadelphia,Veterans Stadium,PA,OUTDOOR,15:00:00,14:00:00,PHI 25,PHI 30,Kickoff,Punt,3,0,01:00:00,0,0,PHI,,,,FREE_KICK,13:03:10,45,PHI,25,,,1,,,,0,0,,0,0,,,,0.49414176
34,2000120312,CHI,GB,GB,away,CHI,CHI,30,2000-12-03,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,CHI 30,0,9,P.Edinger kicks 59 yards from CHI 30 to GB 11. A.Rossum to GB 31 for 20 yards (M.Green).,kickoff,0,0,0,0,0,0,0,,,,,,,,59,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.0612899,-1.0612899,1.0612899,0,0,0,0,,,,,,,,,,,,,,,,,,,,-4.364039,4.364039,1.0939445,-1.0939445,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,A.Rossum,00-0014071,,,,,P.Edinger,00-0019490,,,,,,,,,,,,,,,,,,,CHI,,00-0019509,,M.Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GB,20,,,,,0,,,0,0,0,0,2000,,,REG,14,1194,20:20:00,19:20:00,975892800000,REG,4620,Chicago,Soldier Field,IL,OUTDOOR,15:00:00,12:42:00,GB 31,GB 40,Kickoff,Punt,3,0,02:18:00,0,0,GB,,,,FREE_KICK,,39,GB,31,,,1,,,,0,0,,0,0,,,,1.0612899
34,2000120400,NE,KC,NE,home,KC,KC,30,2000-12-04,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,KC 30,0,17,T. Sauerbrun kicks 64 yards from KC 30 to NE 6. C.Jackson pushed ob at KC 47 for 47 yards (P. Dennis).,kickoff,0,0,0,0,0,0,0,,,,,,,,64,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,2.8063357,2.8063357,-2.8063357,0,0,0,0,,,,,,,,,,,,,,,,,,,,-4.2657886,4.2657886,0.6224351,-0.6224351,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,C.Jackson,00-0019255,,,,,T.Sauerbrun,00-0014377,,,,,,,,,,,,,,,,,,,KC,,00-0019675,,P.Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,47,,,,,0,,,0,0,0,0,2000,,,REG,14,1181,21:00:00,21:00:00,975981600000,REG,2032,Foxborough,Foxboro Stadium,MA,OUTDOOR,15:00:00,12:18:00,KC 47,KC 30,Kickoff,Field_Goal,6,5,02:42:00,0,1,NE,,,,FREE_KICK,,17,KC,47,,,1,,,,0,0,,0,0,,,,2.8063357
34,2000121001,KC,CAR,KC,home,CAR,CAR,30,2000-12-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,CAR 30,0,57,J.Nedney kicks 60 yards from CAR 30 to KC 10. M.Cloud to KC 33 for 23 yards (K.Minor).,kickoff,0,0,0,0,0,0,0,,,,,,,,60,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.2468374,1.2468374,-1.2468374,0,0,0,0,,,,,,,,,,,,,,,,,,,,-3.9123416,3.9123416,1.1022751,-1.1022751,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,M.Cloud,00-0003136,,,,,J.Nedney,00-0011970,,,,,,,,,,,,,,,,,,,CAR,,00-0011366,,K.Minor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,23,,,,,0,,,0,0,0,0,2000,,,REG,15,1197,13:00:00,12:00:00,976471200000,REG,1552,Kansas City,Arrowhead Stadium,MO,OUTDOOR,15:00:00,12:21:00,KC 33,CAR 10,Kickoff,Interception,5,0,02:39:00,1,3,KC,,,,FREE_KICK,12:02:13,37,KC,33,,,1,,,,0,0,,0,0,,,,1.2468374
34,2000121002,TEN,CIN,TEN,home,CIN,CIN,30,2000-12-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,CIN 30,0,41,N.Rackers kicks 67 yards from CIN 30 to TEN 3. D.Mason to TEN 24 for 21 yards (C.Curtis).,kickoff,0,0,0,0,0,0,0,,,,,,,,67,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.3940914,0.3940914,-0.3940914,0,0,0,0,,,,,,,,,,,,,,,,,,,,-3.592057,3.592057,1.1622721,-1.1622721,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,D.Mason,00-0010500,,,,,N.Rackers,00-0019676,,,,,,,,,,,,,,,,,,,CIN,,00-0003794,,C.Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN,21,,,,,0,,,0,0,0,0,2000,,,REG,15,1198,13:00:00,12:00:00,976471200000,REG,2350,Nashville,Adelphia Coliseum,TN,OUTDOOR,15:00:00,11:19:00,TEN 24,CIN 35,Kickoff,Punt,8,0,03:41:00,0,2,TEN,,,,FREE_KICK,,46,TEN,24,,,1,,,,0,0,,0,0,,,,0.3940914
34,2000121003,GB,DET,GB,home,DET,DET,30,2000-12-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,DET 30,0,29,J.Hanson kicks 64 yards from DET 30 to GB 6. A.Rossum to DET 34 for 60 yards (D.Walker).,kickoff,0,0,0,0,0,0,0,,,,,,,,64,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,3.526797,3.526797,-3.526797,0,0,0,0,,,,,,,,,,,,,,,,,,,,-3.4306903,3.4306903,1.4288682,-1.4288682,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,A.Rossum,00-0014071,,,,,J.Hanson,00-0006800,,,,,,,,,,,,,,,,,,,DET,,00-0017023,,D.Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GB,60,,,,,0,,,0,0,0,0,2000,,,REG,15,1199,13:00:00,12:00:00,976471200000,REG,2606,Green Bay,Lambeau Field,WI,OUTDOOR,15:00:00,10:59:00,DET 34,DET 5,Kickoff,Field_Goal,8,0,04:01:00,1,2,GB,,,,FREE_KICK,12:02:45,4,DET,34,,,1,,,,0,0,,0,0,,,,3.526797
34,2000121004,LA,MIN,LA,home,MIN,MIN,30,2000-12-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,MIN 30,0,80,M.Berger kicks 78 yards from MIN 30 to SL -8. D.Blevins, Touchback.,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.0027432817,0.0027432817,-0.0027432817,0,0,0,0,,,,,,,,,,,,,,,,,,,,-3.1388621,3.1388621,1.5293978,-1.5293978,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,M.Berger,00-0001157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA,0,,,,,0,,,0,0,0,0,2000,,,REG,15,1200,16:15:00,15:15:00,976482900000,REG,5189,St.Louis,Trans World Dome,MO,INDOOR,15:00:00,08:56:00,STL 20,MIN 1,Kickoff,Touchdown,10,0,06:04:00,1,6,STL,,,,FREE_KICK,15:16:05,50,STL,20,,,1,,,,0,0,,0,0,,,,0.0027432817
34,2000121006,SF,NO,SF,home,NO,NO,30,2000-12-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,NO 30,0,80,T.Gowin kicks 70 yards from NO 30 to end zone, Touchback.,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.0015241884,0.0015241884,-0.0015241884,0,0,0,0,,,,,,,,,,,,,,,,,,,,-3.3597944,3.3597944,2.8049915,-2.8049915,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Gowin,00-0006181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0,,,,,0,,,0,0,0,0,2000,,,REG,15,1202,16:15:00,13:15:00,976482900000,REG,975,San Francisco,Monster Park,CA,OUTDOOR,15:00:00,10:24:00,SF 20,NO 8,Kickoff,Touchdown,9,5,04:36:00,1,5,SF,,,,FREE_KICK,13:15:27,50,SF,20,,,1,,,,0,0,,0,0,,,,0.0015241884
34,2000121007,CLE,PHI,CLE,home,PHI,PHI,30,2000-12-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,PHI 30,0,40,D.Akers kicks 68 yards from PHI 30 to CLV 2. J.White to CLV 28 for 26 yards (T.Hauck).,kickoff,0,0,0,0,0,0,0,,,,,,,,68,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.78273594,0.78273594,-0.78273594,0,0,0,0,,,,,,,,,,,,,,,,,,,,-4.0317802,4.0317802,3.0669308,-3.0669308,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,J.White,00-0019057,,,,,D.Akers,00-0000108,,,,,,,,,,,,,,,,,,,PHI,,00-0007108,,T.Hauck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,26,,,,,0,,,0,0,0,0,2000,,,REG,15,1236,13:00:00,13:00:00,976471200000,REG,1048,Cleveland,Cleveland Browns Stadium,OH,OUTDOOR,15:00:00,08:01:00,CLE 28,PHI 32,Kickoff,Punt,11,0,06:59:00,0,3,CLE,,,,FREE_KICK,,42,CLE,28,,,1,,,,0,0,,0,0,,,,0.78273594
